id,name,artist,year
406797,parisians introduction  (gigi soundtrack version),m-g-m studio orchestra,0
294480,needle on a record,athlete,2009
499281,maniac,michael sembello,1983
327252,sad day blues,bukka white,1993
958039,i dont know (lopazz remix),chelonis r. jones,0
573017,hotplates_ four digit numbers & the little fridge,jimmy fallon,2002
761434,what if god fell from the sky,danielle brisebois,0
936721,la di da,double you,1996
106078,become a plant and join the circus,taylor deupree + christopher willits,2003
952933,falling in love again,marlene dietrich,1990
941666,que va a ser de ti,illapu,0
949859,that crawlin' baby blues,blind lemon jefferson,1990
745065,if i had eyes - (tribute to jack johnson),studio allstars,0
908908,the very thought of you,mike douglas,0
958064,girlfriend in dub,barry brown meets the scientist,0
712305,new york_ new york (main theme),the boston pops orchestra / john williams,0
837429,dont give up,third world,0
900727,adagio for strings,future breeze,0
958079,café days revisited,chris spedding,0
794244,is she really going out with him?,joe jackson,1978
777861,violin concerto no.1 in g minor_ op.26 - ii. adagio,alexandre da costa,0
958092,bellini: il pirata: tu vedrai la sventurata,vincenzo bellini,0
827023,crimson and clover,tommy james and the shondells,1969
622229,loves me like a rock,nat stuckey,0
794262,todos somos uno,play,0
949912,little boy's bossa,steve davis_ steve davis sextet_ jim rotondi _ eric alexander_ david hazeltine_ nat reeves_ joe farnsworth,0
900761,6/20 song,dan israel,0
951578,i got rhythm,bob welch,0
835231,two way action (album version),andrew bird,2001
56996,unchained melody (a capella version),the fleetwoods,1993
736933,avaruuslaulu,olavi uusivirta,2007
958118,touch,michael jones,0
687784,main kaun hoon,asha bhosle_ usha mangeshkar_ mahendra kapoor,0
908977,girls just want to have fun,mago de oz,0
949940,strange funky games and things,jay dee,2005
917179,as time goes by,dooley wilson,1990
900799,stardust,hoagy carmichael,1927
958144,don´t just sing,karin krog & john surman,0
831976,que harias por mi amor (ejazeh),bobby & marisol,0
704202,take a good look (and what do you see?),the love unlimited orchestra,0
958413,cecilia,neal hefti,0
442072,kan tou,stephy tang,0
949978,3 x 5,the infamous stringdusters,2007
687836,love potion no. 9,the clovers,0
914725,zusammen sind wir stark - benefiz song,two 4 pop,0
949984,el ultimo hombre en el mundo,mikel erentxun & las malas influencias,0
949987,the road to home,amy macdonald,2007
853286,good days bad days (in the style of 'kaiser chiefs') [no backing vocals],ace karaoke productions,0
952547,storm broken tree,the white birch,2005
949994,regina: zweiter akt - sobald die nacht,chor des berliner rundfunks_ orchester des berliner rundfunks_ irmgard klein_ karl-heinz stracke_ ernst kozub_ walter schartner,0
949999,feel alright / on a saturday night,the force,0
950000,bed of roses,the lilac time,1990
950002,una giornata al mare ( live ),paolo conte,1985
261877,it hurts so good,modern talking,1999
843514,the ballad of mary magdalene,tom & susan wasinger,0
958203,love train,kaye styles,0
958207,la sed,nacho vegas,2003
655104,careless love blues,bessie smith,1925
630530,what lies beneath,spektre,0
802563,don't turn your heart away,jimmy martin,0
958213,i got it bad and that ain't good,kay starr,1955
954327,fly like an eagle featuring matt mcnaughton,baker brothers,2009
679695,lie to me,jonny lang,1997
278288,no one has ever looked so dead,the organ,2002
958226,happy town,batdorf & rodney,0
900720,downtown line,griffin house,2006
958235,lo voy a dividir,siempre asi,0
950045,once upon another time,andrew lloyd webber,2010
854661,happy birthday,big youth,2006
950055,the man from hyde park,eric alexander,0
958249,and shes gone,boss martians,2007
868138,another brick in the wall (part 2) (live),pink floyd,0
141959,le jour ou la pluie viendra,gilbert bécaud,1989
925484,precious (misc full vocal mix),depeche mode,2005
942045,a place that i should know,hooray! for everything,0
843569,big sky,peter buffett,1987
958265,band introduction (staggerlee),jimmy barnes,0
851770,dancing feet,recycler,0
712508,be my baby,vanessa paradis,1992
851773,space scam,lions share,2009
958270,love is strange,mickey & sylvia,1957
909121,have you met miss jones?,stéphane grappelli,1996
925509,reborn,the living end,2005
835399,booker t. (april 1967: live at the gymnasium_ new york city),john cale,0
941898,ghost of yesterday (2001 digital remaster),the george shearing quintet with nancy wilson,0
958292,as long as there is whiskey in the world,murder by death,2010
952974,mr. u.s.a.i.d.s.,big jack johnson,0
935225,what kind of quest,harry gregson-williams_ john powell,0
671578,we're young and beautiful,carrie underwood,2005
958299,until the real thing comes along (lp version),james darren,0
958306,welcome paddy home,the irish rovers,0
909159,mere mehboob,ustad nusrat fateh ali khan,0
556904,deep in the motherlode (2007 digital remaster),genesis,0
786282,a shot in the dark,henry mancini,1964
958315,love i can feel,jackie edwards,0
958317,mr. engineer,tony rice,0
343922,running away,seventh day slumber,2003
769907,poor man gotta make it,earl gaines,0
868214,piano music,penguin café orchestra,1983
483192,to thine own self be true,sian alice group,0
819069,beethoven : theme & variations in c major on a waltz by diabelli op.120_ 'diabelli variations' : viii variation 7 - un poco più allegro,daniel barenboim,0
73599,stiligt på en topp,stefan sundström,2004
664896,peace_ land and the west bank,noam chomsky,0
909188,cha la law,junior kelly,0
958341,talkin' 'bout a feelin',mahogany rush,0
712583,jag vill bli gammal med dig,de lyckliga kompisarna,2010
958346,my lord is writing,golden gate jubilee quartet,0
308546,without you (al stone remix),lucy pearl,2001
950158,det hev ei rose sprunge,helene bøksle,0
819092,dragon ball,oforia,2006
959271,naive (live @ abbey road) (acoustic),the kooks,2006
798703,why do fools fall in love,frankie lymon & the teenagers_ lymon_ levy,1988
950173,hustling the coroner (to overlook the strychnine),birds of prey,2006
737055,at loss for words,evergrey,2006
794531,i dont know how to love him,kate ceberano,0
917415,love on top of love-killer kiss (the cole & clivilles garage house mix) (digitally remastered 2004),grace jones,1989
720809,no seras para mi - original,lalo rodriguez,0
671658,mexican hat dance,eddie grant,0
909228,bohemian rhapsody,mario rosenstock,0
933811,this world is not my home,blue highway,0
933813,old money,little river band,0
919325,my wild irish rose,the management,0
959817,someone to love,special d.,2004
958392,agualuna,fernando ubiergo,0
884665,stompin' at the savoy,don redman orchestra,0
679867,als ich fortging,staubkind,2007
925628,ill invasion featuring rahel,eric lau & dudley perkins,0
647101,i'm in the mood for love,barbra streisand,2003
917439,i don't belong (the best of mark lowry - volume 1 version),mark lowry,0
786422,thats all right,arthur big boy crudup,0
942023,oklahoma hills,johnny bond,0
933835,welcome princes of hell (album version),mercyful fate,1984
835533,meu mundo É hoje (eu sou assim),paulinho da viola,0
638926,when i miss you most,jon secada,0
663504,area codes,ludacris / nate dogg,2001
581585,heart like a wheel (album version),kate & anna mcgarrigle,1975
950231,night crawler,bob james,1977
860120,i fall in love with you ev'ry day,johnny desmond,0
961557,if you c jordan,something corporate,2001
917469,mini bar blues,fun lovin' criminals,1998
720862,maybe not,cat power,2003
819170,late night final,charles williams,0
948191,lord i hope this day is good,lee ann womack,2000
950247,paso a la reina,gerardo reyes,0
860138,in a lonely place,ikon,0
942059,mirror man,nikola sarcevic,2004
157010,paxton quigley's had the course,chad & jeremy; arranged and conducted by chad stuart,1969
865619,w.w iii (medley) a. the dawning of night b. waiting at the church c. when the nighttime comes (album version),war,0
925684,love machine (tony lamezma mix),girls aloud,0
892917,... e vui durmiti ancora !...,beans,0
881518,the grass is always greener,armitage shanks,1996
958458,dare me (dj chus and david penn dubsonic mix),kathy brown vs. miami calling,0
925694,midnight moses,alex harvey band,1972
927061,il mistero di giulia,litfiba,1993
